"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",71.229973,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",73.453977,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",74.920043,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",74.983553,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",74.395443,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",74.907154,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",76.77313,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",77.581814,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",75.586807,"B","Break"
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",76.255754,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",76.954029,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",77.492983,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",78.875444,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",80.582549,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",82.992017,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",84.01324,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",83.709949,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",86.430935,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",88.41578,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",88.93145,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",88.496186,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",89.114148,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",91.285524,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",93.520582,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",95.398598,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",96.278603,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",94.329948,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",97.780093,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",97.323014,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",97.740747,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.574925,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",100.651547,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.618826,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.456507,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",104.878716,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",105.533024,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",106.999896,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1970","1970","IDX","Index","0","Units","2015_100","2015=100",71.780836,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1971","1971","IDX","Index","0","Units","2015_100","2015=100",73.388291,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1972","1972","IDX","Index","0","Units","2015_100","2015=100",74.671524,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1973","1973","IDX","Index","0","Units","2015_100","2015=100",76.189165,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1974","1974","IDX","Index","0","Units","2015_100","2015=100",77.356856,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1975","1975","IDX","Index","0","Units","2015_100","2015=100",75.323099,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1976","1976","IDX","Index","0","Units","2015_100","2015=100",76.492564,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1977","1977","IDX","Index","0","Units","2015_100","2015=100",77.980182,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1978","1978","IDX","Index","0","Units","2015_100","2015=100",77.525656,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1979","1979","IDX","Index","0","Units","2015_100","2015=100",78.616366,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1980","1980","IDX","Index","0","Units","2015_100","2015=100",80.383613,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1981","1981","IDX","Index","0","Units","2015_100","2015=100",79.799346,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1982","1982","IDX","Index","0","Units","2015_100","2015=100",78.361453,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",78.862245,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",80.450411,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",81.764697,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",81.433233,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",80.73566,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",81.26638,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",82.565196,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",82.972317,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",80.723481,"B","Break"
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",81.88528,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",82.457681,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",84.088929,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",84.554649,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",85.21005,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",87.270821,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",88.767661,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",89.587789,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",92.249099,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",92.169464,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",91.510508,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",91.795137,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",94.124873,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",96.134898,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",97.863312,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",99.212087,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",99.562663,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",97.037247,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",99.926877,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",99.279161,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.729151,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.326639,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.875917,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.645898,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.317341,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.202099,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.690619,,
"CHE","Switzerland","T_GDPEMP_V","GDP per person employed, constant prices","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",101.702995,,
"CHE","Switzerland","T_EMPTO","Total employment (number of persons employed)","2015Y","Index","1970","1970","IDX","Index","0","Units","2015_100","2015=100",66.337247,,
"CHE","Switzerland","T_EMPTO","Total employment (number of persons employed)","2015Y","Index","1971","1971","IDX","Index","0","Units","2015_100","2015=100",67.528554,,
"CHE","Switzerland","T_EMPTO","Total employment (number of persons employed)","2015Y","Index","1972","1972","IDX","Index","0","Units","2015_100","2015=100",68.492189,,
"CHE","Switzerland","T_EMPTO","Total employment (number of persons employed)","2015Y","Index","1973","1973","IDX","Index","0","Units","2015_100","2015=100",69.175205,,
"CHE","Switzerland","T_EMPTO","Total employment (number of persons employed)","2015Y","Index","1974","1974","IDX","Index","0","Units","2015_100","2015=100",69.122258,,
"CHE","Switzerland","T_EMPTO","Total employment (number of persons employed)","2015Y","Index","1975","1975","IDX","Index","0","Units","2015_100","2015=100",65.818367,,
